access,bicycle,foot,footway,highway,junction,lanes,lit,maxspeed,name,oneway,service,sidewalk,smoothness,surface,tunnel,id,timestamp,version,tags,osm_type,geometry,length
,,,,service,,,,,,yes,parking_aisle,,,asphalt,,165947546,0,-1,"{""visible"":false,""covered"":""no""}",way,"MULTILINESTRING ((7.643716812133789 45.107757568359375, 7.643646717071533 45.10770034790039), (7.643646717071533 45.10770034790039, 7.6435770988464355 45.10764694213867), (7.6435770988464355 45.10764694213867, 7.643470764160156 45.10757064819336), (7.643470764160156 45.10757064819336, 7.643417835235596 45.10753631591797), (7.643417835235596 45.10753631591797, 7.643324851989746 45.10748291015625), (7.643324851989746 45.10748291015625, 7.64321231842041 45.107421875), (7.64321231842041 45.107421875, 7.643135070800781 45.107383728027344), (7.643135070800781 45.107383728027344, 7.64306116104126 45.10734939575195), (7.64306116104126 45.10734939575195, 7.642992973327637 45.10731887817383), (7.642992973327637 45.10731887817383, 7.642928123474121 45.10729217529297), (7.642928123474121 45.10729217529297, 7.642797946929932 45.10724639892578))",93.0
,,,,service,,,,,,,,,,,,165947547,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.643131732940674 45.10664749145508, 7.643131732940674 45.106727600097656))",9.0
,,,,service,,,,,,,,,,asphalt,,165947548,0,-1,"{""visible"":false,""covered"":""no""}",way,"MULTILINESTRING ((7.643287181854248 45.10808181762695, 7.644267559051514 45.107574462890625), (7.644267559051514 45.107574462890625, 7.644923210144043 45.10723876953125))",159.0
,,,,service,,,,,,yes,parking_aisle,,,asphalt,,165947549,0,-1,"{""visible"":false,""covered"":""no""}",way,"MULTILINESTRING ((7.644084453582764 45.107574462890625, 7.644003391265869 45.107505798339844), (7.644003391265869 45.107505798339844, 7.64395809173584 45.10746765136719), (7.64395809173584 45.10746765136719, 7.643929481506348 45.107444763183594), (7.643929481506348 45.107444763183594, 7.643893718719482 45.107421875), (7.643893718719482 45.107421875, 7.643855094909668 45.10739517211914), (7.643855094909668 45.10739517211914, 7.6438069343566895 45.107364654541016), (7.6438069343566895 45.107364654541016, 7.643749237060547 45.10732650756836), (7.643749237060547 45.10732650756836, 7.643686771392822 45.10729217529297), (7.643686771392822 45.10729217529297, 7.643618583679199 45.10725021362305), (7.643618583679199 45.10725021362305, 7.643524169921875 45.107200622558594), (7.643524169921875 45.107200622558594, 7.643429756164551 45.10715103149414), (7.643429756164551 45.10715103149414, 7.643338203430176 45.10710525512695), (7.643338203430176 45.10710525512695, 7.64324426651001 45.10706329345703), (7.64324426651001 45.10706329345703, 7.643160820007324 45.107025146484375), (7.643160820007324 45.107025146484375, 7.643096446990967 45.106998443603516), (7.643096446990967 45.106998443603516, 7.64302921295166 45.106971740722656), (7.64302921295166 45.106971740722656, 7.642937183380127 45.106937408447266))",115.0
,,,,service,,,,,,yes,parking_aisle,,,asphalt,,165947550,0,-1,"{""visible"":false,""covered"":""no""}",way,"MULTILINESTRING ((7.64481258392334 45.10708999633789, 7.644596099853516 45.106937408447266), (7.644596099853516 45.106937408447266, 7.644354343414307 45.10676193237305))",51.0
,,,,service,,,,,,yes,parking_aisle,,,asphalt,,165947551,0,-1,"{""visible"":false,""covered"":""no""}",way,"MULTILINESTRING ((7.642728328704834 45.107398986816406, 7.642824172973633 45.10743713378906), (7.642824172973633 45.10743713378906, 7.642879962921143 45.107460021972656), (7.642879962921143 45.107460021972656, 7.642922401428223 45.107479095458984), (7.642922401428223 45.107479095458984, 7.642988681793213 45.10750961303711), (7.642988681793213 45.10750961303711, 7.643056392669678 45.107540130615234), (7.643056392669678 45.107540130615234, 7.643133640289307 45.107582092285156), (7.643133640289307 45.107582092285156, 7.6432108879089355 45.10762023925781), (7.6432108879089355 45.10762023925781, 7.6432719230651855 45.10765838623047), (7.6432719230651855 45.10765838623047, 7.6433329582214355 45.107696533203125), (7.6433329582214355 45.107696533203125, 7.6433916091918945 45.10773849487305), (7.6433916091918945 45.10773849487305, 7.643449306488037 45.10778045654297), (7.643449306488037 45.10778045654297, 7.643493175506592 45.10781478881836), (7.643493175506592 45.10781478881836, 7.643535614013672 45.10784912109375))",81.0
,,,,service,,,,,,yes,parking_aisle,,,asphalt,,165947552,0,-1,"{""visible"":false,""covered"":""no""}",way,"MULTILINESTRING ((7.642862796783447 45.10710144042969, 7.642970085144043 45.107139587402344), (7.642970085144043 45.107139587402344, 7.643036365509033 45.10716247558594), (7.643036365509033 45.10716247558594, 7.643102169036865 45.1071891784668), (7.643102169036865 45.1071891784668, 7.64318323135376 45.10722351074219), (7.64318323135376 45.10722351074219, 7.643264293670654 45.107261657714844), (7.643264293670654 45.107261657714844, 7.643345832824707 45.107303619384766), (7.643345832824707 45.107303619384766, 7.643429279327393 45.10734558105469), (7.643429279327393 45.10734558105469, 7.643520355224609 45.107398986816406), (7.643520355224609 45.107398986816406, 7.643618106842041 45.107460021972656), (7.643618106842041 45.107460021972656, 7.643680572509766 45.10750198364258), (7.643680572509766 45.10750198364258, 7.643740653991699 45.1075439453125), (7.643740653991699 45.1075439453125, 7.643782615661621 45.107574462890625), (7.643782615661621 45.107574462890625, 7.643821716308594 45.10760498046875), (7.643821716308594 45.10760498046875, 7.643897533416748 45.107666015625))",103.0
,,,,service,,,,,,yes,parking_aisle,,,asphalt,,170794352,0,-1,"{""visible"":false,""covered"":""no""}",way,"MULTILINESTRING ((7.639453411102295 45.10729217529297, 7.639579772949219 45.10740280151367), (7.639579772949219 45.10740280151367, 7.639701843261719 45.10751724243164), (7.639701843261719 45.10751724243164, 7.639824390411377 45.107635498046875), (7.639824390411377 45.107635498046875, 7.639923095703125 45.10772705078125), (7.639923095703125 45.10772705078125, 7.6399383544921875 45.10773468017578), (7.6399383544921875 45.10773468017578, 7.639960289001465 45.10773849487305), (7.639960289001465 45.10773849487305, 7.639984130859375 45.10773468017578), (7.639984130859375 45.10773468017578, 7.640011310577393 45.10772705078125), (7.640011310577393 45.10772705078125, 7.640042304992676 45.10771560668945), (7.640042304992676 45.10771560668945, 7.640152931213379 45.107666015625), (7.640152931213379 45.107666015625, 7.640190601348877 45.10765075683594), (7.640190601348877 45.10765075683594, 7.640225887298584 45.107635498046875), (7.640225887298584 45.107635498046875, 7.640265464782715 45.10762023925781), (7.640265464782715 45.10762023925781, 7.640302658081055 45.107608795166016), (7.640302658081055 45.107608795166016, 7.640357494354248 45.10758972167969), (7.640357494354248 45.10758972167969, 7.640409469604492 45.10757064819336), (7.640409469604492 45.10757064819336, 7.640453815460205 45.10755920410156), (7.640453815460205 45.10755920410156, 7.640499591827393 45.1075439453125), (7.640499591827393 45.1075439453125, 7.640556335449219 45.1075325012207), (7.640556335449219 45.1075325012207, 7.640614032745361 45.10751724243164), (7.640614032745361 45.10751724243164, 7.640655517578125 45.10750961303711), (7.640655517578125 45.10750961303711, 7.640725135803223 45.10749435424805), (7.640725135803223 45.10749435424805, 7.64079475402832 45.10748291015625), (7.64079475402832 45.10748291015625, 7.640867233276367 45.10747146606445), (7.640867233276367 45.10747146606445, 7.640939712524414 45.107460021972656), (7.640939712524414 45.107460021972656, 7.64103889465332 45.10744857788086), (7.64103889465332 45.10744857788086, 7.641090393066406 45.10744094848633), (7.641090393066406 45.10744094848633, 7.641133785247803 45.10743713378906), (7.641133785247803 45.10743713378906, 7.641197681427002 45.1074333190918), (7.641197681427002 45.1074333190918, 7.641253471374512 45.10742950439453), (7.641253471374512 45.10742950439453, 7.641319751739502 45.10742950439453), (7.641319751739502 45.10742950439453, 7.641382217407227 45.107425689697266), (7.641382217407227 45.107425689697266, 7.641449451446533 45.10742950439453), (7.641449451446533 45.10742950439453, 7.641512393951416 45.10742950439453), (7.641512393951416 45.10742950439453, 7.641570091247559 45.1074333190918), (7.641570091247559 45.1074333190918, 7.641608238220215 45.10743713378906), (7.641608238220215 45.10743713378906, 7.641633033752441 45.1074333190918), (7.641633033752441 45.1074333190918, 7.641651630401611 45.107425689697266), (7.641651630401611 45.107425689697266, 7.641663551330566 45.10741424560547))",206.0
,,,,service,,,,,,yes,parking_aisle,,,asphalt,,170794354,0,-1,"{""visible"":false,""covered"":""no""}",way,"MULTILINESTRING ((7.641663551330566 45.10741424560547, 7.641717433929443 45.10729217529297), (7.641717433929443 45.10729217529297, 7.641780853271484 45.107147216796875), (7.641780853271484 45.107147216796875, 7.641819477081299 45.107059478759766), (7.641819477081299 45.107059478759766, 7.641822338104248 45.1070442199707), (7.641822338104248 45.1070442199707, 7.641819953918457 45.10702133178711), (7.641819953918457 45.10702133178711, 7.641812801361084 45.10700607299805), (7.641812801361084 45.10700607299805, 7.641798496246338 45.10699462890625), (7.641798496246338 45.10699462890625, 7.641777515411377 45.10698699951172), (7.641777515411377 45.10698699951172, 7.641756057739258 45.10698318481445), (7.641756057739258 45.10698318481445, 7.641678810119629 45.10698318481445), (7.641678810119629 45.10698318481445, 7.641602993011475 45.10698318481445), (7.641602993011475 45.10698318481445, 7.641524314880371 45.10698318481445), (7.641524314880371 45.10698318481445, 7.641433238983154 45.10698318481445), (7.641433238983154 45.10698318481445, 7.6413397789001465 45.10698318481445), (7.6413397789001465 45.10698318481445, 7.6412763595581055 45.10698699951172), (7.6412763595581055 45.10698699951172, 7.641209125518799 45.106990814208984), (7.641209125518799 45.106990814208984, 7.641136169433594 45.10699462890625), (7.641136169433594 45.10699462890625, 7.641058921813965 45.106998443603516), (7.641058921813965 45.106998443603516, 7.640885829925537 45.10701370239258), (7.640885829925537 45.10701370239258, 7.640766143798828 45.10702896118164), (7.640766143798828 45.10702896118164, 7.640711307525635 45.10703659057617), (7.640711307525635 45.10703659057617, 7.640610694885254 45.1070556640625), (7.640610694885254 45.1070556640625, 7.640517234802246 45.10707092285156), (7.640517234802246 45.10707092285156, 7.640442848205566 45.10708999633789), (7.640442848205566 45.10708999633789, 7.64037561416626 45.10710525512695), (7.64037561416626 45.10710525512695, 7.640317440032959 45.107120513916016), (7.640317440032959 45.107120513916016, 7.640260696411133 45.107139587402344), (7.640260696411133 45.107139587402344, 7.6401472091674805 45.107173919677734), (7.6401472091674805 45.107173919677734, 7.640049934387207 45.107208251953125), (7.640049934387207 45.107208251953125, 7.639973163604736 45.107234954833984), (7.639973163604736 45.107234954833984, 7.639890670776367 45.10726547241211), (7.639890670776367 45.10726547241211, 7.639819622039795 45.107295989990234), (7.639819622039795 45.107295989990234, 7.639743328094482 45.10732650756836), (7.639743328094482 45.10732650756836, 7.639669895172119 45.10736083984375), (7.639669895172119 45.10736083984375, 7.639579772949219 45.10740280151367))",233.0
,,,,service,,,,,,,parking_aisle,,,asphalt,,170794355,0,-1,"{""visible"":false,""covered"":""no""}",way,"MULTILINESTRING ((7.640499591827393 45.1075439453125, 7.640419006347656 45.10740661621094), (7.640419006347656 45.10740661621094, 7.640341281890869 45.107276916503906), (7.640341281890869 45.107276916503906, 7.640260696411133 45.107139587402344), (7.640260696411133 45.107139587402344, 7.640207290649414 45.10704803466797))",60.0
,,,,service,,,,,,yes,,,,asphalt,,170794356,0,-1,"{""visible"":false,""covered"":""no""}",way,"MULTILINESTRING ((7.640865325927734 45.10678482055664, 7.640874862670898 45.106910705566406), (7.640874862670898 45.106910705566406, 7.640885829925537 45.10701370239258))",26.0
,,,,service,,,,,,yes,parking_aisle,,,asphalt,,170794357,0,-1,"{""visible"":false,""covered"":""no""}",way,"MULTILINESTRING ((7.641717433929443 45.10729217529297, 7.64155912399292 45.10728073120117), (7.64155912399292 45.10728073120117, 7.6415114402771 45.10728073120117), (7.6415114402771 45.10728073120117, 7.641470432281494 45.107276916503906), (7.641470432281494 45.107276916503906, 7.641422271728516 45.107276916503906), (7.641422271728516 45.107276916503906, 7.641380786895752 45.107276916503906), (7.641380786895752 45.107276916503906, 7.641304969787598 45.107276916503906), (7.641304969787598 45.107276916503906, 7.641246795654297 45.10728073120117), (7.641246795654297 45.10728073120117, 7.641197204589844 45.10728454589844), (7.641197204589844 45.10728454589844, 7.641129970550537 45.1072883605957), (7.641129970550537 45.1072883605957, 7.64107084274292 45.10729217529297), (7.64107084274292 45.10729217529297, 7.641011714935303 45.1072998046875), (7.641011714935303 45.1072998046875, 7.640951633453369 45.10730743408203), (7.640951633453369 45.10730743408203, 7.640895366668701 45.10731506347656), (7.640895366668701 45.10731506347656, 7.640838146209717 45.107322692871094), (7.640838146209717 45.107322692871094, 7.640780448913574 45.10733413696289), (7.640780448913574 45.10733413696289, 7.640671253204346 45.10735321044922), (7.640671253204346 45.10735321044922, 7.64054536819458 45.10737991333008), (7.64054536819458 45.10737991333008, 7.640419006347656 45.10740661621094), (7.640419006347656 45.10740661621094, 7.64031982421875 45.1074333190918), (7.64031982421875 45.1074333190918, 7.640227317810059 45.10746383666992), (7.640227317810059 45.10746383666992, 7.640154838562012 45.10749053955078), (7.640154838562012 45.10749053955078, 7.640089511871338 45.107513427734375), (7.640089511871338 45.107513427734375, 7.640020847320557 45.107540130615234), (7.640020847320557 45.107540130615234, 7.639955043792725 45.10757064819336), (7.639955043792725 45.10757064819336, 7.639824390411377 45.107635498046875))",157.0
,,,,service,,,,,,yes,parking_aisle,,,asphalt,,170794359,0,-1,"{""visible"":false,""covered"":""no""}",way,"MULTILINESTRING ((7.639701843261719 45.10751724243164, 7.639761924743652 45.10749053955078), (7.639761924743652 45.10749053955078, 7.639847755432129 45.107452392578125), (7.639847755432129 45.107452392578125, 7.639916896820068 45.107421875), (7.639916896820068 45.107421875, 7.639972686767578 45.107398986816406), (7.639972686767578 45.107398986816406, 7.640028953552246 45.10737991333008), (7.640028953552246 45.10737991333008, 7.640087127685547 45.107357025146484), (7.640087127685547 45.107357025146484, 7.640145301818848 45.107337951660156), (7.640145301818848 45.107337951660156, 7.640238285064697 45.10730743408203), (7.640238285064697 45.10730743408203, 7.640341281890869 45.107276916503906), (7.640341281890869 45.107276916503906, 7.640410423278809 45.10725784301758), (7.640410423278809 45.10725784301758, 7.640477657318115 45.107242584228516), (7.640477657318115 45.107242584228516, 7.64054012298584 45.10722732543945), (7.64054012298584 45.10722732543945, 7.640601634979248 45.107215881347656), (7.640601634979248 45.107215881347656, 7.640682697296143 45.107200622558594), (7.640682697296143 45.107200622558594, 7.640748500823975 45.1071891784668), (7.640748500823975 45.1071891784668, 7.64082145690918 45.107177734375), (7.64082145690918 45.107177734375, 7.640894889831543 45.1071662902832), (7.640894889831543 45.1071662902832, 7.640974998474121 45.107154846191406), (7.640974998474121 45.107154846191406, 7.641027927398682 45.10715103149414), (7.641027927398682 45.10715103149414, 7.641146183013916 45.107139587402344), (7.641146183013916 45.107139587402344, 7.641203880310059 45.10713577270508), (7.641203880310059 45.10713577270508, 7.641258716583252 45.10713577270508), (7.641258716583252 45.10713577270508, 7.6413164138793945 45.10713195800781), (7.6413164138793945 45.10713195800781, 7.641371250152588 45.10713195800781), (7.641371250152588 45.10713195800781, 7.641483783721924 45.10713195800781), (7.641483783721924 45.10713195800781, 7.641609191894531 45.107139587402344), (7.641609191894531 45.107139587402344, 7.641780853271484 45.107147216796875))",172.0
,,,,service,,,,,,yes,parking_aisle,,,asphalt,,170794455,0,-1,"{""visible"":false,""covered"":""no""}",way,"MULTILINESTRING ((7.639585018157959 45.10722732543945, 7.63931131362915 45.107234954833984), (7.63931131362915 45.107234954833984, 7.639286041259766 45.107234954833984), (7.639286041259766 45.107234954833984, 7.639254570007324 45.10723876953125), (7.639254570007324 45.10723876953125, 7.639227390289307 45.10724639892578), (7.639227390289307 45.10724639892578, 7.6391987800598145 45.10725402832031), (7.6391987800598145 45.10725402832031, 7.639174461364746 45.10726547241211), (7.639174461364746 45.10726547241211, 7.639149188995361 45.107276916503906), (7.639149188995361 45.107276916503906, 7.639031410217285 45.10734558105469), (7.639031410217285 45.10734558105469, 7.639008522033691 45.10736083984375), (7.639008522033691 45.10736083984375, 7.638985633850098 45.10736846923828), (7.638985633850098 45.10736846923828, 7.638964653015137 45.107364654541016), (7.638964653015137 45.107364654541016, 7.63894510269165 45.107357025146484), (7.63894510269165 45.107357025146484, 7.638936519622803 45.107337951660156), (7.638936519622803 45.107337951660156, 7.638935089111328 45.10731887817383), (7.638935089111328 45.10731887817383, 7.638939380645752 45.107303619384766), (7.638939380645752 45.107303619384766, 7.638947010040283 45.10729217529297), (7.638947010040283 45.10729217529297, 7.638980388641357 45.10725402832031), (7.638980388641357 45.10725402832031, 7.639005184173584 45.10723114013672), (7.639005184173584 45.10723114013672, 7.639033794403076 45.107208251953125), (7.639033794403076 45.107208251953125, 7.639064788818359 45.10718536376953), (7.639064788818359 45.10718536376953, 7.639100074768066 45.10716247558594), (7.639100074768066 45.10716247558594, 7.639127731323242 45.107147216796875), (7.639127731323242 45.107147216796875, 7.639150142669678 45.10713577270508), (7.639150142669678 45.10713577270508, 7.639180660247803 45.10712432861328), (7.639180660247803 45.10712432861328, 7.639208793640137 45.10711669921875), (7.639208793640137 45.10711669921875, 7.639247894287109 45.10710525512695), (7.639247894287109 45.10710525512695, 7.639284133911133 45.10709762573242), (7.639284133911133 45.10709762573242, 7.639317989349365 45.107093811035156), (7.639317989349365 45.107093811035156, 7.639725208282471 45.10707092285156), (7.639725208282471 45.10707092285156, 7.639749526977539 45.10707473754883), (7.639749526977539 45.10707473754883, 7.639769077301025 45.107078552246094), (7.639769077301025 45.107078552246094, 7.639786243438721 45.10708999633789), (7.639786243438721 45.10708999633789, 7.639796257019043 45.10710144042969), (7.639796257019043 45.10710144042969, 7.639801502227783 45.10711669921875), (7.639801502227783 45.10711669921875, 7.639801979064941 45.10713577270508))",143.0
